data;Tem_max;Tem_min;Chuva;Ano;Meses
05/07/2011;18,5;4,9;0;2011;7
06/07/2011;23,1;7;0;2011;7
07/07/2011;22,6;9,8;0;2011;7
08/07/2011;23,7;6,5;0;2011;7
09/07/2011;27,6;10,2;0;2011;7
10/07/2011;29,8;10,9;0;2011;7
11/07/2011;32,3;16,3;0;2011;7
12/07/2011;31,8;15,7;0;2011;7
13/07/2011;31,1;17,5;0;2011;7
14/07/2011;31,3;15,4;0;2011;7
15/07/2011;31,6;14,4;0;2011;7
16/07/2011;32,4;14,9;0;2011;7
17/07/2011;32,6;20,5;0;2011;7
18/07/2011;25,3;16,9;37,6;2011;7
19/07/2011;26,9;16,7;0;2011;7
20/07/2011;32,6;18;0;2011;7
21/07/2011;23,6;14,3;21,4;2011;7
22/07/2011;20,9;10,3;0;2011;7
23/07/2011;24,3;9,3;0;2011;7
24/07/2011;26,3;15,6;0;2011;7
25/07/2011;27,9;15,7;0;2011;7
26/07/2011;29,5;13;0;2011;7
27/07/2011;29,5;15,2;0;2011;7
28/07/2011;31,2;15,8;0;2011;7
29/07/2011;31,4;16,5;0;2011;7
30/07/2011;27,8;18,1;7,8;2011;7
31/07/2011;23,7;17,2;6,6;2011;7
01/08/2011;17,2;7,9;2,2;2011;8
02/08/2011;13,9;6;0;2011;8
03/08/2011;14,9;5,8;0;2011;8
04/08/2011;18,3;2,8;0;2011;8
05/08/2011;25,3;8,5;0;2011;8
06/08/2011;31,9;12,7;0;2011;8
07/08/2011;34,4;15,7;0;2011;8
08/08/2011;34,4;16,4;0;2011;8
09/08/2011;33,1;20,9;0;2011;8
10/08/2011;31,6;16,1;0;2011;8
11/08/2011;29,3;15,9;0;2011;8
12/08/2011;32,9;16,4;0;2011;8
13/08/2011;35,3;17,6;0;2011;8
14/08/2011;36;18,5;0;2011;8
15/08/2011;33;17,6;0;2011;8
16/08/2011;35,1;19,1;0;2011;8
17/08/2011;22,4;19,1;1,8;2011;8
18/08/2011;33,8;19,1;0,2;2011;8
19/08/2011;32,2;12,2;1,6;2011;8
20/08/2011;14,7;8,7;0;2011;8
21/08/2011;17,8;6,8;0;2011;8
22/08/2011;17,8;8,4;0;2011;8
23/08/2011;16,2;9;0,2;2011;8
24/08/2011;27,8;7,9;0;2011;8
25/08/2011;32,4;14,7;0;2011;8
26/08/2011;33,8;15,8;0;2011;8
27/08/2011;34,9;17,3;0;2011;8
28/08/2011;36,1;18,6;0;2011;8
29/08/2011;36,4;22,3;0;2011;8
30/08/2011;34,3;17,9;2,4;2011;8
31/08/2011;25,7;10,4;0;2011;8
01/09/2011;26,8;11,7;0;2011;9
02/09/2011;27,8;10,6;0;2011;9
03/09/2011;29,8;11,5;0;2011;9
04/09/2011;36,5;18;0;2011;9
05/09/2011;34,3;19,8;0;2011;9
06/09/2011;31,6;18,2;0;2011;9
07/09/2011;34,1;17,6;0;2011;9
08/09/2011;29,6;16,7;22,6;2011;9
09/09/2011;20,2;13,4;8,2;2011;9
10/09/2011;24,6;9,8;0,4;2011;9
11/09/2011;28,1;13;0;2011;9
12/09/2011;31,2;9,8;0;2011;9
13/09/2011;31,8;13,8;0;2011;9
14/09/2011;31,3;12,4;0;2011;9
15/09/2011;30,2;14,3;0;2011;9
16/09/2011;33,1;19;0;2011;9
17/09/2011;34;20,7;0;2011;9
18/09/2011;26;19,1;0;2011;9
19/09/2011;32,5;17,9;0;2011;9
20/09/2011;27,1;17,3;0;2011;9
21/09/2011;29,1;14,4;0;2011;9
22/09/2011;33,4;13,8;0;2011;9
23/09/2011;25;16,8;27,8;2011;9
24/09/2011;25,6;14,8;0;2011;9
25/09/2011;26,8;13,3;0;2011;9
26/09/2011;29,2;13,1;0;2011;9
27/09/2011;33,5;13,4;0;2011;9
28/09/2011;34,2;15,8;0;2011;9
29/09/2011;36,1;19,6;0;2011;9
30/09/2011;36,2;19,3;0;2011;9
01/10/2011;34,2;18;7,8;2011;10
02/10/2011;28,2;17,4;0,2;2011;10
03/10/2011;30,5;15,8;0;2011;10
04/10/2011;30,9;16;0;2011;10
05/10/2011;33,1;17,9;0;2011;10
06/10/2011;33,7;17,6;0;2011;10
07/10/2011;35,4;20,8;0;2011;10
08/10/2011;36,1;22,6;0;2011;10
09/10/2011;35,5;21,3;9,8;2011;10
10/10/2011;30,7;21,1;7,8;2011;10
11/10/2011;30,5;21,7;1,8;2011;10
12/10/2011;29,3;21,5;13,6;2011;10
13/10/2011;32,3;21,9;3,8;2011;10
14/10/2011;25,9;21,3;2,2;2011;10
15/10/2011;27,5;19,6;1,6;2011;10
16/10/2011;28,6;18,8;0;2011;10
17/10/2011;29,8;16,5;0;2011;10
18/10/2011;28,1;16,7;0;2011;10
19/10/2011;29,4;15,4;0;2011;10
20/10/2011;29,9;15,3;0;2011;10
21/10/2011;30,3;16,3;0;2011;10
22/10/2011;32,1;18,1;0;2011;10
23/10/2011;31,2;19,4;0;2011;10
24/10/2011;34,7;24,6;0,2;2011;10
25/10/2011;26,2;19;14,6;2011;10
26/10/2011;28,4;16,1;0;2011;10
27/10/2011;32,6;16,7;0;2011;10
28/10/2011;34,3;19,4;9,4;2011;10
29/10/2011;36,9;18,1;18;2011;10
30/10/2011;27,6;18,1;26,4;2011;10
31/10/2011;27,8;15,3;0;2011;10
01/11/2011;26,3;14,8;0;2011;11
02/11/2011;26,7;14,6;0;2011;11
03/11/2011;29,6;15,7;0;2011;11
04/11/2011;33;17,5;0;2011;11
05/11/2011;33,6;20,1;0;2011;11
06/11/2011;24,8;18,8;19,2;2011;11
07/11/2011;30,6;22,3;0;2011;11
08/11/2011;31,7;19,9;0;2011;11
09/11/2011;33,7;21,2;0;2011;11
10/11/2011;32,7;20,6;0;2011;11
11/11/2011;34,5;21,2;0;2011;11
12/11/2011;35,1;20,8;5,4;2011;11
13/11/2011;31,3;19,4;43;2011;11
14/11/2011;19,7;17,1;60,2;2011;11
15/11/2011;26;16,2;0,2;2011;11
16/11/2011;27,5;15,6;0;2011;11
17/11/2011;29,2;18,2;0;2011;11
18/11/2011;30,4;17,2;0;2011;11
19/11/2011;30,5;18;0;2011;11
20/11/2011;31,7;18,3;0;2011;11
21/11/2011;34,6;20,8;20,6;2011;11
22/11/2011;24,8;16,9;0;2011;11
23/11/2011;29,5;16,7;0;2011;11
24/11/2011;32;18,7;0;2011;11
25/11/2011;33,5;19;0;2011;11
26/11/2011;34,5;19,6;0;2011;11
27/11/2011;34,1;21,3;0;2011;11
28/11/2011;33,9;21,5;0;2011;11
29/11/2011;33,7;21,1;0;2011;11
30/11/2011;35,6;20,8;10,2;2011;11
01/12/2011;30,5;17,4;0;2011;12
02/12/2011;31,1;12,9;0;2011;12
03/12/2011;32,5;15,1;0;2011;12
04/12/2011;32,4;18,5;0;2011;12
05/12/2011;32,7;19,4;17,4;2011;12
06/12/2011;28,8;19,4;3;2011;12
07/12/2011;32,1;19,6;0;2011;12
08/12/2011;30,5;20,3;12,8;2011;12
09/12/2011;30,8;20,2;0;2011;12
10/12/2011;32,1;21;0;2011;12
11/12/2011;33,2;19,8;0;2011;12
12/12/2011;34,4;22,4;0;2011;12
13/12/2011;32,8;20,5;0,6;2011;12
14/12/2011;29,6;16,5;0;2011;12
15/12/2011;31,1;14,4;0;2011;12
16/12/2011;30,2;14,8;0;2011;12
17/12/2011;32;17,2;0;2011;12
18/12/2011;32,3;17,4;0;2011;12
19/12/2011;34,1;17,8;0;2011;12
20/12/2011;36,1;18,5;0;2011;12
21/12/2011;36,1;21,4;0;2011;12
22/12/2011;35,2;20,5;0;2011;12
23/12/2011;35,8;23;0;2011;12
24/12/2011;32,9;22,4;0;2011;12
25/12/2011;32,8;21,2;0;2011;12
26/12/2011;31,4;21,4;0;2011;12
27/12/2011;34,4;21,9;0;2011;12
28/12/2011;35,6;21,6;4,6;2011;12
29/12/2011;34,1;22,1;1,2;2011;12
30/12/2011;29,7;21,1;32,2;2011;12
31/12/2011;26,6;20,6;5,8;2011;12
01/01/2012;31,7;19,6;0;2012;1
02/01/2012;31,1;17,5;0;2012;1
03/01/2012;33,3;18,6;0;2012;1
04/01/2012;34,2;20,9;0;2012;1
05/01/2012;35,4;19,7;0;2012;1
06/01/2012;34,5;20,3;0;2012;1
07/01/2012;34,7;19,3;0;2012;1
08/01/2012;33,5;21,3;0;2012;1
09/01/2012;32,6;20,8;0;2012;1
10/01/2012;34,1;21,4;0;2012;1
11/01/2012;32,3;22,1;0,2;2012;1
12/01/2012;26,5;22;13;2012;1
13/01/2012;24,8;21,3;24,2;2012;1
14/01/2012;30,4;21,2;0,2;2012;1
15/01/2012;32,2;19,9;0;2012;1
16/01/2012;33,2;20,8;0;2012;1
17/01/2012;33,4;20,6;27,6;2012;1
18/01/2012;32,2;20,1;0;2012;1
19/01/2012;32,9;20,3;1,8;2012;1
20/01/2012;33,2;22,2;0;2012;1
21/01/2012;32,1;20,9;76,6;2012;1
22/01/2012;29,8;20,5;0,2;2012;1
23/01/2012;31,7;22,4;0;2012;1
24/01/2012;30,3;22;0;2012;1
25/01/2012;29,3;21,6;7,2;2012;1
26/01/2012;31,4;21,4;0,2;2012;1
27/01/2012;28,9;20,8;0;2012;1
28/01/2012;29,8;19,3;0;2012;1
29/01/2012;31,5;16,9;0;2012;1
30/01/2012;32,1;21,9;0;2012;1
31/01/2012;33,1;22,2;0;2012;1
01/02/2012;32,9;21,8;0;2012;2
02/02/2012;33,8;20,4;0;2012;2
03/02/2012;33,5;21,4;0,2;2012;2
04/02/2012;33,3;20,9;0;2012;2
05/02/2012;35;21,9;0;2012;2
06/02/2012;36,1;20,5;0;2012;2
07/02/2012;36,8;21,1;0;2012;2
08/02/2012;36,8;21,3;7,8;2012;2
09/02/2012;30,3;22,2;12,2;2012;2
10/02/2012;31,6;21,5;0;2012;2
11/02/2012;33,2;20,3;0;2012;2
12/02/2012;34,7;17;0;2012;2
13/02/2012;34;19,8;0,2;2012;2
14/02/2012;32,6;20,8;2,4;2012;2
15/02/2012;30,5;20,3;1;2012;2
16/02/2012;33,7;20;0,2;2012;2
17/02/2012;34,4;19,7;6,6;2012;2
18/02/2012;35,1;18,6;1,2;2012;2
19/02/2012;32,9;20,4;0;2012;2
20/02/2012;33,8;21,7;0,6;2012;2
21/02/2012;33,9;22;23,6;2012;2
22/02/2012;28,1;20,5;9;2012;2
23/02/2012;27,6;20,5;4,2;2012;2
24/02/2012;30,6;20,6;19,4;2012;2
25/02/2012;31,2;21,7;0;2012;2
26/02/2012;29,3;21,5;3,8;2012;2
27/02/2012;29,8;20,5;24;2012;2
28/02/2012;31,1;20,6;2,2;2012;2
29/02/2012;31,6;21,2;3,4;2012;2
01/03/2012;33,5;20,2;0;2012;3
02/03/2012;32,6;19,9;8,8;2012;3
03/03/2012;33,6;21;0;2012;3
04/03/2012;34;21;0;2012;3
05/03/2012;34,1;21,1;0;2012;3
06/03/2012;34,3;21,2;0;2012;3
07/03/2012;34,7;21,6;0;2012;3
08/03/2012;34;18,7;0;2012;3
09/03/2012;34,5;17,7;0;2012;3
10/03/2012;34,9;18,1;0;2012;3
11/03/2012;34;20,9;15;2012;3
12/03/2012;33,9;18,6;0;2012;3
13/03/2012;34,7;20,8;0;2012;3
14/03/2012;27,3;19,3;0,6;2012;3
15/03/2012;26,9;20,6;1,6;2012;3
16/03/2012;29,9;19;0,6;2012;3
17/03/2012;30;21,1;0;2012;3
18/03/2012;31,7;21;0;2012;3
19/03/2012;32,3;21,4;0;2012;3
20/03/2012;33,3;21;0;2012;3
21/03/2012;34,5;20,3;0;2012;3
22/03/2012;29,6;20,1;2,4;2012;3
23/03/2012;28,7;19,2;2,6;2012;3
24/03/2012;29,9;16,2;0;2012;3
25/03/2012;32,7;15,1;0;2012;3
26/03/2012;33,7;19,6;21,6;2012;3
27/03/2012;23;14,8;61,2;2012;3
28/03/2012;22,4;10,2;0;2012;3
29/03/2012;27,4;8;0;2012;3
30/03/2012;29,7;13,4;0;2012;3
31/03/2012;31,4;14,2;0;2012;3
01/04/2012;31,4;16,3;0;2012;4
02/04/2012;31,9;18,7;0;2012;4
03/04/2012;31,2;19,8;0;2012;4
04/04/2012;32,6;17,9;0;2012;4
05/04/2012;33,4;18,7;0;2012;4
06/04/2012;27,9;17,9;0,2;2012;4
07/04/2012;31,9;18,2;0;2012;4
08/04/2012;32,7;19;0;2012;4
09/04/2012;27,7;19,2;7,2;2012;4
10/04/2012;27,4;20;4;2012;4
11/04/2012;31,5;19,3;0;2012;4
12/04/2012;31;20,8;18,6;2012;4
13/04/2012;32,2;20,3;0,2;2012;4
14/04/2012;29,4;18,9;8,4;2012;4
15/04/2012;26,9;19,1;0;2012;4
16/04/2012;28,9;16,9;0;2012;4
17/04/2012;29,8;19,1;0;2012;4
18/04/2012;30,1;18,6;0;2012;4
19/04/2012;31,3;19,9;0;2012;4
20/04/2012;32,1;21;0,6;2012;4
21/04/2012;22,1;20;56,8;2012;4
22/04/2012;27,3;16,5;0,2;2012;4
23/04/2012;27,6;17;0;2012;4
24/04/2012;28,6;17,7;0;2012;4
25/04/2012;27,4;19,1;53,2;2012;4
26/04/2012;24,5;17,8;10,2;2012;4
27/04/2012;22;16,8;0;2012;4
28/04/2012;27,7;18;20,6;2012;4
29/04/2012;19,7;11,3;7,6;2012;4
30/04/2012;19;8,3;0;2012;4
01/05/2012;19,1;5,1;0;2012;5
02/05/2012;22,8;6,2;0;2012;5
03/05/2012;24,7;12,3;0;2012;5
04/05/2012;27,4;14,6;0;2012;5
05/05/2012;29,6;16;0;2012;5
06/05/2012;28,1;15,2;0;2012;5
07/05/2012;27,1;16,1;0;2012;5
08/05/2012;27,3;16,1;0;2012;5
09/05/2012;28,3;16;0;2012;5
10/05/2012;29,6;15,8;0;2012;5
11/05/2012;28,1;19,5;49,2;2012;5
12/05/2012;26,9;18,1;2,2;2012;5
13/05/2012;22,6;15,7;3,2;2012;5
14/05/2012;22,8;16,3;0,2;2012;5
15/05/2012;23,7;16,3;0;2012;5
16/05/2012;23,7;14,9;0;2012;5
17/05/2012;25,4;14,7;0;2012;5
18/05/2012;25,4;14,8;0;2012;5
19/05/2012;25,1;15,2;0;2012;5
20/05/2012;27,2;14,5;0;2012;5
21/05/2012;26,3;14,8;0;2012;5
22/05/2012;27,2;17,8;0;2012;5
23/05/2012;22,5;17,3;17,8;2012;5
24/05/2012;24;17,4;5,8;2012;5
25/05/2012;23,9;14,4;0;2012;5
26/05/2012;25,3;14,4;0;2012;5
27/05/2012;27,7;19,5;0;2012;5
28/05/2012;26,6;17,9;4,4;2012;5
29/05/2012;28,9;17,3;0;2012;5
30/05/2012;30,1;17,2;0;2012;5
31/05/2012;26,2;18;0,2;2012;5
01/06/2012;27,8;19;0,2;2012;6
02/06/2012;29,4;19,1;0;2012;6
03/06/2012;30,2;16,4;0;2012;6
04/06/2012;29,8;13,2;12,2;2012;6
05/06/2012;14,3;11,3;1,2;2012;6
06/06/2012;16,7;9;5;2012;6
07/06/2012;13,7;8;0;2012;6
08/06/2012;17,5;4;0;2012;6
09/06/2012;19,4;12,7;0;2012;6
10/06/2012;26,2;16,1;0;2012;6
11/06/2012;29,1;16,4;0;2012;6
12/06/2012;29,6;17;0;2012;6
13/06/2012;28,8;19;0;2012;6
14/06/2012;28,3;17;0;2012;6
15/06/2012;27,4;15;0;2012;6
16/06/2012;26,4;14,4;0;2012;6
17/06/2012;28,1;16,7;0;2012;6
18/06/2012;29,2;20,2;57,6;2012;6
19/06/2012;21,3;18;84;2012;6
20/06/2012;20,9;17;25,4;2012;6
21/06/2012;18,7;16,3;30,4;2012;6
22/06/2012;19,8;9;0,6;2012;6
23/06/2012;21,1;6,3;0,2;2012;6
24/06/2012;23,8;10;0;2012;6
25/06/2012;25,2;9;0,2;2012;6
26/06/2012;23,9;12,6;0;2012;6
27/06/2012;27,3;18,9;0;2012;6
28/06/2012;28,5;16,1;0;2012;6
29/06/2012;29;14,9;0;2012;6
30/06/2012;28,6;13,7;0;2012;6
01/07/2012;29,1;14,1;0;2012;7
02/07/2012;30;16,1;0;2012;7
03/07/2012;29,3;15;0;2012;7
04/07/2012;29,6;17,8;0;2012;7
05/07/2012;30;13,1;0;2012;7
06/07/2012;25,9;12,8;0;2012;7
07/07/2012;13;9,1;3,6;2012;7
08/07/2012;17,8;3,4;0;2012;7
09/07/2012;22,3;8,7;0;2012;7
10/07/2012;28,6;12,8;0;2012;7
11/07/2012;23,9;15,5;0;2012;7
12/07/2012;19,4;6,9;0;2012;7
13/07/2012;20,6;4,3;0;2012;7
14/07/2012;23,2;4,7;0;2012;7
15/07/2012;22,4;6,5;0;2012;7
16/07/2012;16,8;11,5;0,6;2012;7
17/07/2012;18;7,6;0;2012;7
18/07/2012;19,7;4,9;0;2012;7
19/07/2012;21,7;4;0;2012;7
20/07/2012;24,6;5;0;2012;7
21/07/2012;30,1;10;0;2012;7
22/07/2012;30,5;13,3;0;2012;7
23/07/2012;31,1;15,2;0;2012;7
24/07/2012;33;14,7;0;2012;7
25/07/2012;25,1;18,2;0,2;2012;7
26/07/2012;30,1;18,1;0;2012;7
27/07/2012;25,4;19,3;0,6;2012;7
28/07/2012;31;17,3;0,2;2012;7
29/07/2012;32,7;16,4;0;2012;7
30/07/2012;27,2;16,9;0;2012;7
31/07/2012;27,8;15,2;0;2012;7
01/08/2012;29,8;14,9;0;2012;8
02/08/2012;31,6;13,5;0;2012;8
03/08/2012;31,9;16,4;0;2012;8
04/08/2012;31,8;13,9;0;2012;8
05/08/2012;31,2;15,2;0;2012;8
06/08/2012;30,3;15,8;0;2012;8
07/08/2012;29,8;16,9;0;2012;8
08/08/2012;33;14,5;0;2012;8
09/08/2012;32,2;16,4;0;2012;8
10/08/2012;31;14,4;0;2012;8
11/08/2012;32,1;15,6;0;2012;8
12/08/2012;33,1;15;0;2012;8
13/08/2012;32,4;16,3;0;2012;8
14/08/2012;30,6;16,4;0;2012;8
15/08/2012;32,5;17,4;0;2012;8
16/08/2012;26;18,2;2;2012;8
17/08/2012;32,6;16,8;0;2012;8
18/08/2012;32,6;19;0;2012;8
19/08/2012;31,4;17,4;0;2012;8
20/08/2012;31,8;17,5;0;2012;8
21/08/2012;32,6;17,9;0;2012;8
22/08/2012;31,6;20,1;0;2012;8
23/08/2012;32,9;17;0;2012;8
24/08/2012;32,4;16,5;0;2012;8
25/08/2012;24,9;12,8;0;2012;8
26/08/2012;24,5;11,8;0;2012;8
27/08/2012;19,9;9,7;0;2012;8
28/08/2012;17,1;10,6;0;2012;8
29/08/2012;26,8;9,7;0;2012;8
30/08/2012;31,3;15,2;0;2012;8
31/08/2012;31,6;14,9;0;2012;8
01/09/2012;32,7;13,3;0;2012;9
02/09/2012;34,3;14,5;0;2012;9
03/09/2012;34,7;15,3;0;2012;9
04/09/2012;31,2;16,5;0;2012;9
05/09/2012;35,6;16;0;2012;9
06/09/2012;38,3;17,5;0;2012;9
07/09/2012;37,7;19,5;0;2012;9
08/09/2012;32,6;19,6;0;2012;9
09/09/2012;38,2;20,4;0;2012;9
10/09/2012;37,9;19,9;0;2012;9
11/09/2012;30,4;17,8;0;2012;9
12/09/2012;36,2;17,9;2,4;2012;9
13/09/2012;33,8;18;0;2012;9
14/09/2012;35,4;20,5;0;2012;9
15/09/2012;37,2;21,1;0;2012;9
16/09/2012;37,8;20,9;0;2012;9
17/09/2012;38,4;21,5;0;2012;9
18/09/2012;37,2;23,7;0;2012;9
19/09/2012;27,4;12,5;25,4;2012;9
20/09/2012;24,9;9,7;1,2;2012;9
21/09/2012;25,7;14,7;8;2012;9
22/09/2012;27,5;10,9;0;2012;9
23/09/2012;29,8;9,7;0;2012;9
24/09/2012;33,2;17,8;0;2012;9
25/09/2012;24,9;12,3;23,2;2012;9
26/09/2012;18,9;6,9;0;2012;9
27/09/2012;23,6;6,7;0;2012;9
28/09/2012;27,1;11,3;0;2012;9
29/09/2012;26,9;15,7;0;2012;9
30/09/2012;35,7;18,3;0;2012;9
01/10/2012;36,9;21;0;2012;10
02/10/2012;36,7;21,6;0;2012;10
03/10/2012;26,3;19,2;9;2012;10
04/10/2012;30,3;18,1;0;2012;10
05/10/2012;32,4;20,1;0;2012;10
06/10/2012;35,8;21,9;0;2012;10
07/10/2012;37,4;22,5;0;2012;10
08/10/2012;36,3;21;0;2012;10
09/10/2012;37,4;21,5;39,8;2012;10
10/10/2012;24,3;20,2;19,4;2012;10
11/10/2012;24;17,4;0;2012;10
12/10/2012;22,6;16,8;0;2012;10
13/10/2012;27,8;18,1;0;2012;10
14/10/2012;30,2;17,1;0;2012;10
15/10/2012;34;17,9;0;2012;10
16/10/2012;27,6;17;38,4;2012;10
17/10/2012;30,9;18,1;0;2012;10
18/10/2012;31;16,2;6;2012;10
19/10/2012;25,9;18,5;6,4;2012;10
20/10/2012;33,2;17,8;0;2012;10
21/10/2012;28,1;19,1;5,8;2012;10
22/10/2012;35,4;19,5;0;2012;10
23/10/2012;28,9;16,5;1,4;2012;10
24/10/2012;31,7;16,7;0;2012;10
25/10/2012;34,2;20,4;0;2012;10
26/10/2012;35,7;22,8;13,4;2012;10
27/10/2012;36,5;23,3;0;2012;10
28/10/2012;36,5;22,9;0;2012;10
29/10/2012;37,6;20,3;0;2012;10
30/10/2012;39,3;23;0;2012;10
31/10/2012;38,5;20,6;0;2012;10
01/11/2012;24;19,5;11;2012;11
02/11/2012;28,9;18,8;0;2012;11
03/11/2012;31,5;20,8;0;2012;11
04/11/2012;33,3;20;0;2012;11
05/11/2012;33,5;20,6;6,8;2012;11
06/11/2012;32,3;19,9;21;2012;11
07/11/2012;32,3;19,6;10,6;2012;11
08/11/2012;28,3;20,3;0,6;2012;11
09/11/2012;30,4;20,3;0;2012;11
10/11/2012;34,1;20,4;0;2012;11
11/11/2012;34,3;21,6;0;2012;11
12/11/2012;35,1;23,1;0;2012;11
13/11/2012;32,9;20,3;0;2012;11
14/11/2012;30,8;17,1;0;2012;11
15/11/2012;31,9;19;0;2012;11
16/11/2012;34;18,2;0;2012;11
17/11/2012;33,3;19,9;0;2012;11
18/11/2012;32;20,4;0;2012;11
19/11/2012;33,4;20,7;0;2012;11
20/11/2012;32,1;21,7;0;2012;11
21/11/2012;34,6;20,8;0;2012;11
22/11/2012;35,5;22,4;0;2012;11
23/11/2012;31,7;22,1;52,8;2012;11
24/11/2012;30;20,4;20,2;2012;11
25/11/2012;32,1;20,9;0;2012;11
26/11/2012;30,7;19,7;0;2012;11
27/11/2012;32,4;21,5;0;2012;11
28/11/2012;34,5;20;0;2012;11
29/11/2012;33,2;19,9;29,2;2012;11
30/11/2012;31,2;20,6;0;2012;11
01/12/2012;31,3;21,9;0;2012;12
02/12/2012;33,2;21,6;0;2012;12
03/12/2012;34,2;23,3;0;2012;12
04/12/2012;32,9;24,1;0;2012;12
05/12/2012;33,5;23,1;9,8;2012;12
06/12/2012;33,8;22,6;0;2012;12
07/12/2012;33,4;23,6;0;2012;12
08/12/2012;35,9;23,3;0,6;2012;12
09/12/2012;32,3;22,5;0;2012;12
10/12/2012;35,6;23,1;0;2012;12
11/12/2012;35,1;23,8;0;2012;12
12/12/2012;35,7;22,8;0;2012;12
13/12/2012;32,6;19,3;5,4;2012;12
14/12/2012;29,2;19,2;0;2012;12
15/12/2012;33;20;0;2012;12
16/12/2012;30,8;22,9;23,6;2012;12
17/12/2012;29,1;22,4;0,2;2012;12
18/12/2012;30,6;20,7;1,6;2012;12
19/12/2012;33,9;22,3;0;2012;12
20/12/2012;34,8;23,6;0;2012;12
21/12/2012;36,1;22,1;0;2012;12
22/12/2012;35,2;20,6;0;2012;12
23/12/2012;33,7;22,5;0;2012;12
24/12/2012;34,3;23,8;0;2012;12
25/12/2012;36,1;23,9;0;2012;12
26/12/2012;36,3;24;0;2012;12
27/12/2012;33,9;22,4;12,8;2012;12
28/12/2012;32,5;21,6;3,6;2012;12
29/12/2012;29,6;21,6;0,8;2012;12
30/12/2012;29,3;22;0,6;2012;12
31/12/2012;31,9;21,7;0;2012;12
01/01/2013;27,7;18,9;6,4;2013;1
02/01/2013;29,2;18,6;0;2013;1
03/01/2013;31,9;19,7;8,4;2013;1
04/01/2013;32,3;20,6;1;2013;1
05/01/2013;34,3;21,8;3;2013;1
06/01/2013;33,5;22,4;8,2;2013;1
07/01/2013;32,6;22,9;0;2013;1
08/01/2013;34,3;23,3;0;2013;1
09/01/2013;24;20,6;44,6;2013;1
10/01/2013;30,8;21,6;0;2013;1
11/01/2013;29,7;19,5;0;2013;1
12/01/2013;30;16,5;0;2013;1
13/01/2013;31;17,7;0;2013;1
14/01/2013;32,2;20,8;0,2;2013;1
15/01/2013;32,2;20,1;0;2013;1
16/01/2013;32;18,5;2,6;2013;1
17/01/2013;33,9;18,5;1,6;2013;1
18/01/2013;32,9;19,9;0,6;2013;1
19/01/2013;34;20,7;0;2013;1
20/01/2013;32,1;19,4;0;2013;1
21/01/2013;31,2;21;0;2013;1
22/01/2013;31,4;20;0;2013;1
23/01/2013;33,4;20,5;0;2013;1
24/01/2013;34,7;19,8;0;2013;1
25/01/2013;30,9;21,4;0;2013;1
26/01/2013;32,8;19,1;0;2013;1
27/01/2013;35,3;14,4;0;2013;1
28/01/2013;35,3;18,3;0;2013;1
29/01/2013;34,5;20,7;0;2013;1
30/01/2013;35,4;20,6;0;2013;1
31/01/2013;34,3;22,1;0;2013;1
01/02/2013;33,9;22,8;1,2;2013;2
02/02/2013;33,8;23,2;0;2013;2
03/02/2013;35,6;20,8;10,8;2013;2
04/02/2013;32,8;20,1;0;2013;2
05/02/2013;34,6;20,3;0;2013;2
06/02/2013;34,2;21,6;0,2;2013;2
07/02/2013;33,7;19,5;16,8;2013;2
08/02/2013;29,9;18,6;39,4;2013;2
09/02/2013;29,2;19,3;0,3;2013;2
10/02/2013;32,3;21,3;0,2;2013;2
11/02/2013;27,9;21,1;10;2013;2
12/02/2013;31,8;21,1;1,2;2013;2
13/02/2013;29;20,4;43,2;2013;2
14/02/2013;30,5;21,9;10,4;2013;2
15/02/2013;31;21,2;3,8;2013;2
16/02/2013;33,9;20,5;3,6;2013;2
17/02/2013;36,3;21,6;0;2013;2
18/02/2013;35,5;22,8;0;2013;2
19/02/2013;32,5;21,9;0,4;2013;2
20/02/2013;32,9;20,9;27,6;2013;2
21/02/2013;31,5;21,2;39,6;2013;2
22/02/2013;32,5;20,8;9,4;2013;2
23/02/2013;31,4;20,6;0,2;2013;2
24/02/2013;32;20,9;0;2013;2
25/02/2013;32,8;22;0,2;2013;2
26/02/2013;30,5;21,9;0;2013;2
27/02/2013;32,6;21,1;0;2013;2
28/02/2013;32,1;20,3;5;2013;2
01/03/2013;32,1;18,7;0;2013;3
02/03/2013;34,3;22,3;0;2013;3
03/03/2013;34,7;23,5;0,6;2013;3
04/03/2013;33,1;22,9;0;2013;3
05/03/2013;34,7;21,8;0;2013;3
06/03/2013;35,4;21,3;0;2013;3
07/03/2013;35,8;23,5;0;2013;3
08/03/2013;35,5;22,4;7,8;2013;3
09/03/2013;33,1;22,2;6;2013;3
10/03/2013;35,5;22,8;0;2013;3
11/03/2013;32,5;21,5;0,2;2013;3
12/03/2013;35,8;22,4;0;2013;3
13/03/2013;30,6;20,4;35;2013;3
14/03/2013;29,8;21,6;24,4;2013;3
15/03/2013;30,6;21,4;64,6;2013;3
16/03/2013;29,2;21,1;37,2;2013;3
17/03/2013;29,3;22;1,2;2013;3
18/03/2013;23,2;19,6;101,2;2013;3
19/03/2013;23,9;18,5;0,2;2013;3
20/03/2013;22,3;17,5;34;2013;3
21/03/2013;27,4;19,9;0,8;2013;3
22/03/2013;29;17,5;0;2013;3
23/03/2013;30,8;17,1;6,6;2013;3
24/03/2013;30,6;19,3;0,4;2013;3
25/03/2013;31,9;18,3;0,2;2013;3
